index,company_name,date,ticker,cusip,reviews_url
1322,cabelas inc,2004-06-25T00:00:00.000000000,CAB,126804301,https://www.glassdoor.com/Reviews/Cabela-s-Reviews-E9193.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1323,cable one inc,None,None,None,https://www.glassdoor.com/Reviews/Cable-One-Reviews-E13203.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1324,cabot corp,None,None,None,https://www.glassdoor.com/Reviews/Cabot-Reviews-E126.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1325,cache inc,None,None,None,https://www.glassdoor.com/Reviews/CACHE-CACHE-Reviews-E2928349.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1326,caci intl inc  cl a,1983-12-30T00:00:00.000000000,CACI,127190304,https://www.glassdoor.com/Reviews/CACI-International-Reviews-E1201.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1327,cactus inc,2018-02-08T00:00:00.000000000,WHD,127203107,https://www.glassdoor.com/Reviews/Cactus-CO--Reviews-E2422695.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1328,cadbury plc,None,None,None,https://www.glassdoor.com/Reviews/Cadbury-Reviews-E3466.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1329,cadence bancorporation,2017-04-13T00:00:00.000000000,CADE.3,12739A100,https://www.glassdoor.com/Reviews/Cadence-Bank-Reviews-E8041720.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1330,cadence bank,19840119,CADE,12740C103,https://www.glassdoor.com/Reviews/Cadence-Bank-Reviews-E8041720.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1331,cadence design systems inc,1987-06-10T00:00:00.000000000,CDNS,127387108,https://www.glassdoor.com/Reviews/Cadence-Design-Systems-Reviews-E1217.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1332,cadence financial corp,1999-06-10T00:00:00.000000000,CADE.2,12738A101,https://www.glassdoor.com/Reviews/Cadence-Financial-Reviews-E543835.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1333,cadence pharmaceuticals inc,2006-10-25T00:00:00.000000000,CADX,12738T100,https://www.glassdoor.com/Reviews/Cadence-Pharmaceuticals-Reviews-E41831.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1334,cadiz inc,None,None,None,https://www.glassdoor.com/Reviews/Cadiz-Reviews-E4781.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1335,cadre holdings inc,2021-11-04T00:00:00.000000000,CDRE,12763L105,https://www.glassdoor.com/Reviews/Cadre-Holdings-Reviews-E6413851.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1336,cae inc,None,None,None,https://www.glassdoor.com/Reviews/CAE-Reviews-E8005.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1337,caesars acquisition,None,None,None,https://www.glassdoor.com/Reviews/Caesars-Entertainment-Reviews-E367190.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1338,caesars entertainment corp,1989-12-13T00:00:00.000000000,CZR.3,127686103,https://www.glassdoor.com/Reviews/Caesars-Entertainment-Reviews-E367190.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1339,caesars entertainment inc,20120207,CZR,12769G100,https://www.glassdoor.com/Reviews/Caesars-Entertainment-Reviews-E367190.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1340,caesarstone ltd,2012-03-22T00:00:00.000000000,CSTE,M20598104,https://www.glassdoor.com/Reviews/Caesarstone-Reviews-E324755.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1341,cafepress inc,2012-03-29T00:00:00.000000000,PRSS,12769A103,https://www.glassdoor.com/Reviews/CafePress-Reviews-E238219.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1342,cagles inc  cl a,None,None,None,https://www.glassdoor.com/Reviews/Cagle-s-Reviews-E803.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1343,cai international inc,2007-05-16T00:00:00.000000000,CAI,12477X106,https://www.glassdoor.com/Reviews/CAI-International-Reviews-E42511.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1344,cal dive international inc,2006-12-14T00:00:00.000000000,CDVIQ,12802T101,https://www.glassdoor.com/Reviews/Cal-Dive-Reviews-E41391.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1345,calamos asset management inc,2004-10-28T00:00:00.000000000,CLMS,12811R104,https://www.glassdoor.com/Reviews/Calamos-Investments-Reviews-E36890.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1346,calamp corp,19831213,CAMP,128126109,https://www.glassdoor.com/Reviews/CalAmp-Reviews-E1219.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1347,calatlantic group inc,None,None,None,https://www.glassdoor.com/Reviews/CalAtlantic-Homes-Reviews-E1151884.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1348,calavo growers inc,None,None,None,https://www.glassdoor.com/Reviews/Calavo-Growers-Reviews-E5624.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1349,caledonia mining corp plc,19851010,CMCL,G1757E113,https://www.glassdoor.com/Reviews/Caledonia-Mining-Reviews-E5130.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1350,caleres inc,None,None,None,https://www.glassdoor.com/Reviews/Caleres-Reviews-E1004830.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1351,calgon carbon corp,1987-06-02T00:00:00.000000000,CCC.1,129603106,https://www.glassdoor.com/Reviews/Calgon-Carbon-Reviews-E1218.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1352,california bancorp,None,None,None,https://www.glassdoor.com/Reviews/Banc-of-California-Reviews-E787841.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1353,california pizza kitchen inc,2000-08-02T00:00:00.000000000,CPKI,13054D109,https://www.glassdoor.com/Reviews/California-Pizza-Kitchen-Reviews-E5658.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1354,california resources corp,19861126,CRC,13057Q305,https://www.glassdoor.com/Reviews/California-Resources-Reviews-E921287.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1355,california water service gp,None,None,None,https://www.glassdoor.com/Reviews/California-Water-Service-Reviews-E1222.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1356,caliper life sciences inc,1999-12-15T00:00:00.000000000,CALP,130872104,https://www.glassdoor.com/Reviews/Caliper-Life-Sciences-Reviews-E10004.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1357,calithera biosciences inc,2014-10-02T00:00:00.000000000,CALA,13089P507,https://www.glassdoor.com/Reviews/Calithera-Biosciences-Reviews-E1821329.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1358,calix inc,2010-03-24T00:00:00.000000000,CALX,13100M509,https://www.glassdoor.com/Reviews/Calix-Reviews-E13819.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1359,callidus software inc,2003-11-20T00:00:00.000000000,CALD,13123E500,https://www.glassdoor.com/Reviews/CallidusCloud-Reviews-E15873.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1360,callisto pharmaceuticals inc,None,None,None,https://www.glassdoor.com/Reviews/Synergy-Pharmaceuticals-Reviews-E38032.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1361,callwave inc,2004-09-30T00:00:00.000000000,CLWA,13126N200,https://www.glassdoor.com/Reviews/CallWave-Reviews-E9257.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1362,calmaine foods inc,1996-12-11T00:00:00.000000000,CALM,128030202,https://www.glassdoor.com/Reviews/Cal-Maine-Foods-Reviews-E6523.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1363,calpine corp,1996-09-19T00:00:00.000000000,8356B,13199K935,https://www.glassdoor.com/Reviews/Calpine-Reviews-E6150.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1364,calyxt inc,2017-07-20T00:00:00.000000000,CLXT,13173L107,https://www.glassdoor.com/Reviews/Calyxt-Reviews-E1475383.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1365,camber energy inc,19940428,CEI,13200M607,https://www.glassdoor.com/Reviews/Camber-Creative-Reviews-E1625099.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1366,cambium learning group inc,2009-12-09T00:00:00.000000000,ABCD,13201A107,https://www.glassdoor.com/Reviews/Cambium-Learning-Group-Reviews-E354458.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1367,cambium networks corp,2019-06-26T00:00:00.000000000,CMBM,G17766109,https://www.glassdoor.com/Reviews/Cambium-Networks-Reviews-E466115.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1368,cambrex corp,1987-09-22T00:00:00.000000000,CBM,132011107,https://www.glassdoor.com/Reviews/Cambrex-Reviews-E1224.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1369,cambridge bancorp,None,None,None,https://www.glassdoor.com/Reviews/Cambridge-Savings-Bank-Reviews-E548614.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
1370,camco financial corp,1997-09-26T00:00:00.000000000,CAFI.,132618109,https://www.glassdoor.com/Reviews/Camco-Financial-Reviews-E3992.htm?filter.defaultEmploymentStatuses=false&filter.defaultLocation=false&filter.employmentStatus=FREELANCE&filter.employmentStatus=PART_TIME&filter.employmentStatus=CONTRACT&filter.employmentStatus=INTERN&filter.employmentStatus=REGULAR
